,year,movie_title,certificate,duration,genre,rate,metascore,votes,gross,user_reviews,critic_reviews,cartoon,number_of_genres
1040,2015,Brooklyn,PG-13,117,Drama|Romance,7.5,87,88755,38317535,242,364,False,2
1041,2015,Mission: Impossible - Rogue Nation,PG-13,131,Action|Adventure|Thriller,7.400000099999999,75,248632,195000000,449,472,False,3
1042,2015,Focus,R,105,Comedy|Crime|Drama,6.599999900000001,56,159964,53850000,228,282,False,3
1043,2016,Keeping Up with the Joneses,PG-13,105,Action|Comedy,5.80000019,34,15330,14900000,42,74,False,2
1044,2015,Avengers: Age of Ultron,PG-13,141,Action|Adventure|Sci-Fi,7.400000099999999,66,494557,458990000,1124,648,False,3
1045,2017,Mudbound,R,134,Drama,7.5,85,13882,0,74,124,False,1
1046,2015,The Invitation,Not Rated,100,Drama|Mystery|Thriller,6.69999981,74,34119,230000,148,190,False,3
1047,2015,Anomalisa,R,90,Animation|Comedy|Drama,7.30000019,88,41612,3440000,159,347,True,3
1048,2014,The November Man,R,108,Action|Crime|Thriller,6.30000019,38,52584,24980000,154,175,False,3
1049,2015,Carol,R,118,Drama|Romance,7.19999981,95,73753,250000,245,417,False,2
1050,2013,The Green Inferno,R,100,Adventure|Horror,5.4000001,38,24494,7190000,173,291,False,2
1051,2013,The Family,R,111,Comedy|Crime|Thriller,6.30000019,42,90688,36920000,218,231,False,3
1052,2016,The Magnificent Seven,PG-13,133,Action|Adventure|Western,7.0,54,88471,93380000,297,314,False,3
1053,2013,Philomena,PG-13,98,Biography|Drama,7.599999900000001,77,78805,37707719,238,356,False,2
1054,2015,Joy,PG-13,124,Drama,6.599999900000001,56,90841,56440000,273,320,False,1
1055,2014,Mr. Turner,R,150,Biography|Drama|History,6.80000019,94,19358,3960000,168,263,False,3
1056,2015,Star Wars: The Force Awakens,PG-13,136,Action|Adventure|Fantasy,8.10000038,81,627665,936630000,4059,814,False,3
1057,2015,Burnt,R,101,Comedy|Drama,6.599999900000001,42,71128,13650000,137,180,False,2
1058,2017,Star Wars: The Last Jedi,PG-13,152,Action|Adventure|Fantasy,7.5,85,303155,610800000,4375,576,False,3
1059,2016,Arrival,PG-13,116,Drama|Mystery|Sci-Fi,8.30000019,81,131024,94130000,709,514,False,3
1060,2017,Wonder,PG,113,Drama|Family,8.10000038,66,24346,130560000,122,173,False,2
1061,2016,The Light Between Oceans,PG-13,133,Drama|Romance,7.19999981,60,15686,12530000,86,200,False,2
1062,2014,A Million Ways to Die in the West,R,116,Comedy|Romance|Western,6.0999999,44,141084,42620000,422,307,False,3
1063,2014,Birdman or (The Unexpected Virtue of Ignorance),R,119,Comedy|Drama|Romance,7.80000019,88,420750,42340000,1122,593,False,3
1064,2013,The Tale of the Princess Kaguya,PG,137,Animation|Drama|Fantasy,8.10000038,89,21026,700000,80,168,True,3
1065,2016,Hell or High Water,R,102,Crime|Drama|Western,7.69999981,88,63359,26860000,218,310,False,3
1066,2014,Whiplash,R,107,Drama|Music,8.5,88,443341,13090000,770,541,False,2
1067,2014,The Fault in Our Stars,PG-13,126,Drama|Romance,7.80000019,69,262538,124870000,554,326,False,2
1068,2016,Star Trek Beyond,PG-13,122,Action|Adventure|Sci-Fi,7.099999900000001,68,149563,158804470,658,424,False,3
1069,2016,Fences,PG-13,139,Drama,7.69999981,78,8505,43130000,96,134,False,1
1070,2013,Locke,R,85,Drama,7.099999900000001,81,96843,1360000,264,351,False,1
1071,2016,The Secret Life of Pets,PG,87,Animation|Adventure|Comedy,6.599999900000001,61,96807,368310000,225,250,True,3
1072,2014,Fury,R,134,Action|Drama|War,7.599999900000001,64,320354,85710000,719,413,False,3
1073,2013,Ida,PG-13,82,Drama,7.400000099999999,91,37468,3830000,126,273,False,1
1074,2015,Everest,PG-13,121,Adventure|Biography|Drama,7.099999900000001,64,147875,43250000,279,367,False,3
1075,2014,"Two Days, One Night",PG-13,95,Drama,7.400000099999999,89,34667,1330000,108,374,False,1
1076,2017,Beauty and the Beast,PG,129,Family|Fantasy|Musical,7.30000019,65,195216,504010000,889,498,False,3
1077,2014,The Interview,R,112,Comedy,6.599999900000001,52,256133,6110000,845,293,False,1
1078,2014,Kingsman: The Secret Service,R,129,Action|Adventure|Comedy,7.69999981,58,421034,128250000,758,421,False,3
1079,2014,Leviathan,R,140,Drama,7.599999900000001,92,33871,0,102,254,False,1
1080,2015,Furious 7,PG-13,137,Action|Crime|Thriller,7.19999981,67,289500,350030000,668,430,False,3
1081,2015,Pitch Perfect 2,PG-13,115,Comedy|Music,6.5,63,104104,183440000,189,225,False,2
1082,2013,Omar,0,96,Drama|Romance|Thriller,7.599999900000001,75,10275,0,34,115,False,3
1083,2014,Nightcrawler,R,117,Crime|Drama|Thriller,7.900000099999999,76,315815,32280000,572,540,False,3
1084,2015,Shaun the Sheep Movie,PG,85,Animation|Adventure|Comedy,7.400000099999999,81,26311,19370000,103,226,True,3
1085,2014,Chef,R,114,Comedy|Drama,7.30000019,68,147180,31240000,367,324,False,2
1086,2014,John Wick,R,101,Action|Crime|Thriller,7.19999981,68,274795,43000000,670,376,False,3
1087,2014,A Most Violent Year,R,125,Action|Crime|Drama,7.0,79,49121,5750000,184,356,False,3
1088,2016,Zootopia,PG,108,Animation|Adventure|Comedy,8.10000038,78,252756,341260000,488,422,True,3
1089,2016,Batman v Superman: Dawn of Justice,PG-13,151,Action|Adventure|Sci-Fi,6.69999981,44,442880,330250000,3199,715,False,3
1090,2014,The Theory of Everything,PG-13,123,Biography|Drama|Romance,7.69999981,72,285961,35887263,401,423,False,3
1091,2013,Tangerines,Not Rated,87,Drama|War,8.30000019,73,22799,110000,51,113,False,2
1092,2014,Wild Tales,R,122,Comedy|Drama|Thriller,8.10000038,77,103745,3080000,143,287,False,3
1093,2016,The Jungle Book,PG,106,Adventure|Drama|Family,7.5,77,176667,364000000,465,404,False,3
1094,2016,Inferno,PG-13,121,Action|Adventure|Crime,6.19999981,42,65866,34260000,0,0,False,3
1095,2013,Bad Grandpa,R,92,Comedy,6.599999900000001,54,79665,101980000,163,158,False,1
1096,2015,Hardcore Henry,R,96,Action|Adventure|Sci-Fi,6.80000019,51,54790,9240000,267,279,False,3
1097,2015,Creed,PG-13,133,Drama|Sport,7.69999981,82,166218,109710000,387,447,False,2
1098,2015,Spy,R,119,Action|Comedy|Crime,7.099999900000001,75,181222,110820000,415,365,False,3
1099,2016,Monster Trucks,PG,105,Animation|Action|Adventure,5.4000001,42,1153,14170000,31,64,True,3
1100,2014,Beyond the Lights,PG-13,116,Drama|Music|Romance,6.900000099999999,73,12059,14610000,38,71,False,3
1101,2015,Room,R,118,Drama,8.19999981,86,199790,14680000,387,445,False,1
1102,2014,Theeb,0,100,Adventure|Drama|Thriller,7.30000019,80,6984,280000,35,101,False,3
1103,2013,Boy and the World,PG,80,Animation|Adventure|Family,7.599999900000001,80,4191,50000,18,73,True,3
1104,2016,Fantastic Beasts and Where to Find Them,PG-13,133,Adventure|Family|Fantasy,7.69999981,66,142249,229180000,0,0,False,3
1105,2015,Trumbo,R,124,Biography|Drama,7.5,60,54179,0,161,279,False,2
1106,2014,It Follows,R,100,Horror|Mystery,6.900000099999999,83,126401,14670000,669,545,False,2
1107,2016,Sully,PG-13,96,Biography|Drama,7.5,74,102014,125030000,311,340,False,2
1108,2016,The Autopsy of Jane Doe,R,86,Horror,6.900000099999999,63,16032,0,79,97,False,1
1109,2015,Youth,R,124,Comedy|Drama|Music,7.30000019,64,49919,2700000,131,307,False,3
1110,2017,Logan,R,137,Action|Drama|Sci-Fi,8.10000038,77,442119,226280000,1234,590,False,3
1111,2014,Still Alice,PG-13,101,Drama,7.5,72,93164,18656400,31,32,False,1
1112,2016,Jack Reacher: Never Go Back,PG-13,118,Action|Adventure|Crime,6.19999981,47,36117,58400000,197,239,False,3
1113,2015,Sicario,R,121,Action|Crime|Drama,7.599999900000001,82,227546,46880000,487,496,False,3
1114,2014,When Marnie Was There,PG,103,Animation|Drama|Family,7.80000019,72,16047,400000,54,151,True,3
1115,2014,Timbuktu,PG-13,97,Drama,7.19999981,92,11851,1070000,57,173,False,1
1116,2016,A Monster Calls,PG-13,108,Drama|Fantasy,7.80000019,76,10287,2170000,0,0,False,2
1117,2014,What We Do in the Shadows,R,86,Comedy|Fantasy|Horror,7.599999900000001,76,77148,3330000,183,306,False,3
1118,2017,War for the Planet of the Apes,PG-13,140,Action|Adventure|Drama,7.5,82,152043,146880000,708,422,False,3
1119,2015,The Hateful Eight,R,187,Crime|Drama|Mystery,7.900000099999999,68,316906,54120000,1077,618,False,3
1120,2016,The Lobster,R,119,Comedy|Drama|Romance,7.099999900000001,82,109436,8699235,342,366,False,3
1121,2016,Sing,PG,108,Animation|Comedy|Drama,7.30000019,59,16802,238240000,0,0,True,3
1122,2016,Captain America: Civil War,PG-13,147,Action|Adventure|Sci-Fi,7.900000099999999,75,374730,408080000,1145,572,False,3
1123,2017,The Disaster Artist,R,104,Biography|Comedy|Drama,7.80000019,76,39918,20910000,160,290,False,3
1124,2016,Moana,PG,107,Animation|Adventure|Comedy,8.0,81,36445,233410000,0,0,True,3
1125,2015,45 Years,R,91,Drama|Romance,7.099999900000001,94,21691,4250000,119,258,False,2
1126,2016,Captain Fantastic,R,118,Comedy|Drama,7.900000099999999,72,64766,5880000,184,247,False,2
1127,2015,The Visit,PG-13,94,Horror|Thriller,6.19999981,55,74201,65070000,486,384,False,2
1128,2015,Legend,R,132,Biography|Crime|Drama,7.0,55,101195,1870000,184,269,False,3
1129,2015,Knock Knock,R,99,Drama|Horror|Thriller,4.9000001,53,49945,30000,399,190,False,3
1130,2016,The Girl on the Train,R,112,Drama|Mystery|Thriller,6.599999900000001,48,60253,75310000,0,0,False,3
1131,2016,Allied,R,124,Action|Drama|Romance,7.19999981,60,24252,39800000,114,232,False,3
1132,2015,The Martian,PG-13,144,Adventure|Drama|Sci-Fi,8.0,80,528908,228430000,1065,586,False,3
1133,2015,Bridge of Spies,PG-13,142,Drama|History|Thriller,7.599999900000001,81,204054,72310000,391,469,False,3
1134,2016,Elle,R,130,Comedy|Drama|Thriller,7.30000019,89,21561,0,77,249,False,3
1135,2016,Underworld: Blood Wars,R,91,Action|Horror,6.4000001,22,9965,23930000,76,113,False,2
1136,2017,Kong: Skull Island,PG-13,118,Action|Adventure|Fantasy,6.69999981,62,189562,168050000,751,524,False,3
1137,2016,Lion,PG-13,118,Drama,8.0,69,6566,9870000,74,164,False,1
1138,2016,Rogue One: A Star Wars Story,PG-13,133,Action|Adventure|Sci-Fi,8.10000038,65,227448,501900000,1037,555,False,3
1139,2016,La La Land,PG-13,128,Comedy|Drama|Musical,8.69999981,93,78781,77300000,526,433,False,3
1140,2015,Son of Saul,R,107,Drama|War,7.5,89,28106,1780000,103,313,False,2
1141,2015,A War,R,115,Crime|Drama|War,7.099999900000001,81,5679,120000,19,123,False,3
1142,2015,Land of Mine,R,100,Drama|History|War,7.80000019,76,9002,0,21,80,False,3
1143,2017,Baby Driver,R,112,Action|Crime|Music,7.69999981,86,258004,107830000,737,519,False,3
1144,2017,Guardians of the Galaxy Vol. 2,PG-13,136,Action|Adventure|Sci-Fi,7.69999981,67,332731,389810000,800,523,False,3
1145,2015,Mustang,PG-13,97,Drama,7.69999981,83,21589,840000,49,229,False,1
1146,2016,Manchester by the Sea,R,137,Drama,8.39999962,96,17469,35160000,185,277,False,1
1147,2015,Green Room,R,95,Crime|Horror|Thriller,7.099999900000001,79,51933,3220000,163,375,False,3
1148,2015,A Man Called Ove,PG-13,116,Comedy|Drama,7.599999900000001,69,14782,54608,27,85,False,2
1149,2016,Florence Foster Jenkins,PG-13,111,Biography|Comedy|Drama,7.0,71,24036,27370107,135,213,False,3
1150,2016,13 Hours,R,144,Action|Drama|History,7.30000019,48,69707,52822418,243,225,False,3
1151,2017,Molly's Game,R,140,Biography|Crime|Drama,7.599999900000001,71,22149,25900000,99,243,False,3
1152,2015,Tanna,0,100,Drama|Romance,7.099999900000001,74,997,10000,6,27,False,2
1153,2015,The Witch,R,92,Horror|Mystery,6.69999981,83,89793,25140000,530,474,False,2
1154,2015,Embrace of the Serpent,Not Rated,125,Adventure|Drama,7.900000099999999,82,11588,1320000,50,194,False,2
1155,2016,Kubo and the Two Strings,PG,101,Animation|Adventure|Family,7.900000099999999,83,56049,48019281,183,246,True,3
1156,2016,20th Century Women,R,119,Comedy|Drama,7.69999981,83,3020,130467,29,100,False,2
1157,2016,Why Him?,R,111,Comedy,6.599999900000001,39,10274,51830000,64,107,False,1
1158,2016,The Girl with All the Gifts,R,111,Drama|Horror|Thriller,6.900000099999999,69,8335,0,57,101,False,3
1159,2016,Nocturnal Animals,R,116,Drama|Thriller,7.69999981,67,46191,10430000,227,337,False,2
1160,2017,Darkest Hour,PG-13,125,Biography|Drama|History,7.400000099999999,75,28135,45200000,229,286,False,3
1161,2016,Patriots Day,R,133,Drama|History|Thriller,7.599999900000001,69,7375,14680000,79,130,False,3
1162,2016,Loving,PG-13,123,Biography|Drama|Romance,7.099999900000001,79,9367,159615,65,199,False,3
1163,2016,Collateral Beauty,PG-13,97,Drama|Romance,6.599999900000001,23,11436,29850000,96,131,False,2
1164,2016,Hidden Figures,PG,127,Biography|Drama|History,7.900000099999999,74,9938,61890000,108,148,False,3
1165,2017,Lady Bird,R,94,Comedy|Drama,7.900000099999999,94,39099,41610000,203,209,False,2
1166,2016,Split,PG-13,117,Horror|Thriller,7.599999900000001,76,2416,0,77,193,False,2
1167,2016,Moonlight,R,111,Drama,8.5,99,14324,11480000,136,217,False,1
1168,2017,Dunkirk,PG-13,106,Action|Drama|History,8.10000038,94,331183,188370000,1679,580,False,3
1169,2017,"Three Billboards Outside Ebbing, Missouri",R,115,Crime|Drama,8.30000019,88,71689,37250000,369,408,False,2
1170,2017,Get Out,R,104,Horror|Mystery|Thriller,7.69999981,84,241946,175850000,832,633,False,3
1171,2016,Jim: The James Foley Story,TV-MA,111,Documentary|Biography,7.80000019,73,631,0,3,19,False,2
1172,2017,All the Money in the World,R,132,Biography|Crime|Drama,7.099999900000001,72,11044,24530000,94,193,False,3
1173,2017,Marshall,PG-13,118,Biography|Drama,7.19999981,66,4799,10050000,37,67,False,2
1174,2017,The Big Sick,R,120,Comedy|Drama|Romance,7.69999981,86,67615,42870000,222,300,False,3
1175,2017,"I, Tonya",R,120,Biography|Comedy|Drama,7.69999981,77,23050,18900000,122,185,False,3
1176,2017,The Shape of Water,R,123,Adventure|Drama|Fantasy,7.900000099999999,86,47034,37900000,308,594,False,3
1177,2017,The Florida Project,R,111,Drama,7.80000019,92,15058,5660000,126,226,False,1
1178,2017,Call Me by Your Name,R,132,Drama|Romance,8.30000019,93,38170,11300000,235,300,False,2
1179,2017,Phantom Thread,R,130,Drama|Romance,8.39999962,90,7380,10710000,94,180,False,2
1180,2017,Victoria & Abdul,PG-13,111,Biography|Drama|History,6.80000019,58,12888,22250000,82,164,False,3
1181,2017,"Roman J. Israel, Esq.",PG-13,122,Crime|Drama,6.30000019,58,3205,11940000,55,86,False,2
1182,2017,The Post,PG-13,116,Biography|Drama|History,7.400000099999999,83,21292,58790000,178,291,False,3
